2018-01-01 00:29:27.899,3,-0.932720184,-0.028916954,0.087327830,-0.348670065
2018-01-01 00:29:27.902,4,101.678733,28.89,33.0
2018-01-01 00:29:27.904,2,0.182617187,0.006835937,0.956054687,-1.647949218,-1.281738281,-2.136230468
2018-01-01 00:29:27.905,3,-0.932749867,-0.028927326,0.087392687,-0.348573565
2018-01-01 00:29:27.910,2,0.167968750,0.012207031,0.966796875,-1.770019531,-1.525878906,-2.746582031
2018-01-01 00:29:27.910,3,-0.932792782,-0.028938770,0.087417393,-0.348451584
2018-01-01 00:29:27.915,2,0.196777343,0.020507812,0.970214843,-2.136230468,-1.647949218,-3.173828125
2018-01-01 00:29:27.915,3,-0.932836353,-0.028990935,0.087516523,-0.348305702
2018-01-01 00:29:27.917,4,101.205368,28.89,33.0
2018-01-01 00:29:27.919,2,0.195800781,0.001953125,0.956054687,-2.746582031,-2.075195312,-3.234863281
2018-01-01 00:29:27.919,3,-0.932877182,-0.028978310,0.087670944,-0.348158508
2018-01-01 00:29:27.924,2,0.199218750,0.002441406,0.952148437,-3.662109375,-2.807617187,-2.868652343
2018-01-01 00:29:27.924,3,-0.932909727,-0.028939895,0.087881185,-0.348021566
2018-01-01 00:29:27.929,2,0.187988281,-0.004882812,0.954589843,-4.333496093,-3.295898437,-2.624511718
2018-01-01 00:29:27.929,3,-0.932939648,-0.028848916,0.088096670,-0.347894310
2018-01-01 00:29:27.932,4,101.669395,28.89,33.0
2018-01-01 00:29:27.934,2,0.185058593,-0.017578125,0.957519531,-4.821777343,-3.479003906,-2.441406250
2018-01-01 00:29:27.934,3,-0.932966470,-0.028699114,0.088327541,-0.347776204
2018-01-01 00:29:27.939,2,0.180664062,-0.018066406,0.965820312,-4.699707031,-3.356933593,-2.685546875
2018-01-01 00:29:27.939,3,-0.932998776,-0.028543859,0.088534213,-0.347649753
2018-01-01 00:29:27.944,2,0.176269531,-0.012207031,0.972656250,-3.845214843,-2.929687500,-2.746582031
2018-01-01 00:29:27.944,3,-0.933034777,-0.028428014,0.088686324,-0.347523719
2018-01-01 00:29:27.948,4,101.385208,28.89,33.0
2018-01-01 00:29:27.950,2,0.184570312,-0.017089843,0.994140625,-2.441406250,-2.075195312,-3.051757812
2018-01-01 00:29:27.950,3,-0.933075666,-0.028350077,0.088796183,-0.347392469
2018-01-01 00:29:27.955,2,0.191406250,-0.025390625,0.989746093,-1.342773437,-1.159667968,-3.295898437
2018-01-01 00:29:27.955,3,-0.933119356,-0.028288099,0.088882468,-0.347257941
2018-01-01 00:29:27.959,2,0.203125000,-0.021972656,0.981933593,-0.854492187,-0.061035156,-3.234863281
2018-01-01 00:29:27.959,3,-0.933162450,-0.028251923,0.088954046,-0.347126841
2018-01-01 00:29:27.963,4,101.536407,28.89,33.0
2018-01-01 00:29:27.964,2,0.206542968,-0.017089843,0.988281250,-1.098632812,0.671386718,-3.112792968
2018-01-01 00:29:27.964,3,-0.933206796,-0.028209000,0.089001461,-0.346998661
2018-01-01 00:29:27.969,2,0.210937500,-0.009277343,0.976074218,-2.197265625,1.037597656,-2.502441406
2018-01-01 00:29:27.969,3,-0.933243930,-0.028143677,0.089061550,-0.346888691
2018-01-01 00:29:27.974,2,0.201171875,-0.000488281,0.959960937,-3.417968750,0.915527343,-1.464843750
2018-01-01 00:29:27.974,3,-0.933269083,-0.028046723,0.089119374,-0.346814274
2018-01-01 00:29:27.979,4,101.243110,28.89,33.0
2018-01-01 00:29:27.979,2,0.205566406,-0.001953125,0.958007812,-4.272460937,0.610351562,-0.366210937
2018-01-01 00:29:27.979,3,-0.933276236,-0.027918044,0.089215770,-0.346780568
2018-01-01 00:29:27.984,2,0.174804687,-0.007812500,0.939941406,-4.577636718,0.305175781,0.000000000
2018-01-01 00:29:27.984,3,-0.933283209,-0.027736108,0.089261189,-0.346764624
2018-01-01 00:29:27.989,2,0.170410156,-0.007324218,0.925781250,-4.150390625,0.244140625,-0.122070312
2018-01-01 00:29:27.989,3,-0.933292150,-0.027569524,0.089291833,-0.346745789
2018-01-01 00:29:27.993,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001000000,-544967.187500000
2018-01-01 00:29:27.995,2,0.166503906,-0.002929687,0.915039062,-3.112792968,0.061035156,-0.793457031
2018-01-01 00:29:27.995,3,-0.933310329,-0.027461208,0.089303329,-0.346702516
2018-01-01 00:29:27.995,4,101.460807,28.87,33.0
2018-01-01 00:29:28.000,2,0.159179687,-0.000976562,0.923339843,-1.831054687,-0.427246093,-1.586914062
2018-01-01 00:29:28.000,3,-0.933339536,-0.027415625,0.089285969,-0.346631973
2018-01-01 00:29:28.004,2,0.166503906,0.007812500,0.926757812,-0.183105468,-1.281738281,-2.136230468
2018-01-01 00:29:28.004,3,-0.933371186,-0.027483362,0.089285016,-0.346541553
2018-01-01 00:29:28.009,2,0.166015625,0.006347656,0.931152343,1.464843750,-2.136230468,-2.929687500
2018-01-01 00:29:28.009,3,-0.933409452,-0.027633834,0.089293070,-0.346424728
2018-01-01 00:29:28.010,4,101.214065,28.87,33.0
2018-01-01 00:29:28.014,2,0.191406250,-0.005371093,0.931152343,3.417968750,-2.807617187,-3.784179687
2018-01-01 00:29:28.014,3,-0.933447778,-0.027868524,0.089379675,-0.346280246
2018-01-01 00:29:28.019,2,0.177734375,-0.008300781,0.937500000,4.943847656,-2.990722656,-4.455566406
2018-01-01 00:29:28.019,3,-0.933496475,-0.028145104,0.089417986,-0.346116542
2018-01-01 00:29:28.024,2,0.198730468,-0.008300781,0.953613281,6.103515625,-2.624511718,-5.065917968
2018-01-01 00:29:28.024,3,-0.933550059,-0.028480730,0.089469328,-0.345931380
2018-01-01 00:29:28.026,4,101.527297,28.87,33.0
2018-01-01 00:29:28.029,2,0.196289062,-0.020996093,0.954589843,6.896972656,-1.953125000,-5.493164062
2018-01-01 00:29:28.029,3,-0.933610439,-0.028801169,0.089490406,-0.345736235
2018-01-01 00:29:28.034,2,0.204589843,-0.010253906,0.956054687,7.324218750,-1.281738281,-5.615234375
2018-01-01 00:29:28.034,3,-0.933673799,-0.029159955,0.089490011,-0.345535248
2018-01-01 00:29:28.040,2,0.194335937,-0.008789062,0.961914062,7.324218750,-1.098632812,-5.554199218
2018-01-01 00:29:28.040,3,-0.933739721,-0.029509212,0.089450366,-0.345337629
2018-01-01 00:29:28.041,4,101.394081,28.87,33.0
2018-01-01 00:29:28.044,2,0.195800781,-0.004394531,0.971679687,6.652832031,-1.525878906,-5.371093750
2018-01-01 00:29:28.044,3,-0.933802723,-0.029846128,0.089430272,-0.345143496
2018-01-01 00:29:28.049,2,0.200683593,0.000488281,0.966796875,5.310058593,-2.380371093,-5.249023437
2018-01-01 00:29:28.049,3,-0.933861136,-0.030159138,0.089475773,-0.344946175
2018-01-01 00:29:28.054,2,0.191406250,0.007812500,0.969726562,3.967285156,-3.601074218,-5.004882812
2018-01-01 00:29:28.054,3,-0.933916091,-0.030447587,0.089556172,-0.344751238
2018-01-01 00:29:28.056,4,101.063323,28.87,33.0
2018-01-01 00:29:28.059,2,0.186523437,0.013671875,0.962402343,2.746582031,-4.821777343,-5.004882812
2018-01-01 00:29:28.059,3,-0.933969557,-0.030716497,0.089685536,-0.344548881
2018-01-01 00:29:28.064,2,0.178710937,0.007812500,0.954589843,1.953125000,-5.554199218,-5.065917968
2018-01-01 00:29:28.064,3,-0.934023320,-0.030938230,0.089843884,-0.344341933
2018-01-01 00:29:28.069,2,0.183105468,0.006347656,0.975585937,0.976562500,-6.103515625,-5.432128906
2018-01-01 00:29:28.069,3,-0.934081494,-0.031125668,0.090038165,-0.344116330
2018-01-01 00:29:28.072,4,101.243110,28.87,33.0
2018-01-01 00:29:28.074,2,0.179687500,-0.010253906,0.963867187,0.610351562,-6.164550781,-5.554199218
2018-01-01 00:29:28.074,3,-0.934140503,-0.031247891,0.090254150,-0.343888640
2018-01-01 00:29:28.079,2,0.191894531,-0.014160156,0.954589843,0.854492187,-5.981445312,-5.554199218
2018-01-01 00:29:28.079,3,-0.934195578,-0.031378082,0.090500496,-0.343662440
2018-01-01 00:29:28.084,2,0.190917968,-0.020996093,0.967773437,1.770019531,-5.432128906,-5.493164062
2018-01-01 00:29:28.084,3,-0.934250533,-0.031513623,0.090710051,-0.343445241
2018-01-01 00:29:28.087,4,101.318588,28.87,33.0
2018-01-01 00:29:28.089,2,0.196777343,-0.017578125,0.970703125,3.173828125,-4.882812500,-5.249023437
2018-01-01 00:29:28.089,3,-0.934301137,-0.031706627,0.090887203,-0.343242883
2018-01-01 00:29:28.094,2,0.193359375,-0.011718750,0.974121093,4.272460937,-4.394531250,-4.760742187
2018-01-01 00:29:28.094,3,-0.934346377,-0.031949598,0.091010406,-0.343064576
2018-01-01 00:29:28.094,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001000000,-544967.187500000
2018-01-01 00:29:28.099,2,0.203125000,-0.002441406,0.960449218,4.943847656,-3.723144531,-4.455566406
2018-01-01 00:29:28.099,3,-0.934386491,-0.032246433,0.091119520,-0.342898607
2018-01-01 00:29:28.103,4,101.631484,28.87,33.0
2018-01-01 00:29:28.104,2,0.201171875,-0.007812500,0.967773437,5.065917968,-3.234863281,-4.333496093
2018-01-01 00:29:28.104,3,-0.934426665,-0.032522965,0.091204576,-0.342740416
2018-01-01 00:29:28.109,2,0.197753906,0.007324218,0.967285156,4.638671875,-3.112792968,-4.272460937
2018-01-01 00:29:28.109,3,-0.934469401,-0.032813429,0.091266565,-0.342579424
2018-01-01 00:29:28.114,2,0.188964843,0.004394531,0.942382812,3.845214843,-3.601074218,-4.150390625
2018-01-01 00:29:28.114,3,-0.934510469,-0.033067554,0.091350376,-0.342420637
2018-01-01 00:29:28.119,4,101.707313,28.87,33.0
2018-01-01 00:29:28.119,2,0.187988281,0.008300781,0.957519531,3.051757812,-4.516601562,-4.211425781
2018-01-01 00:29:28.119,3,-0.934551358,-0.033310059,0.091466054,-0.342254698
2018-01-01 00:29:28.124,2,0.187011718,0.026367187,0.960937500,2.319335937,-5.798339843,-4.455566406
2018-01-01 00:29:28.124,3,-0.934594094,-0.033590842,0.091619268,-0.342069238
2018-01-01 00:29:28.129,2,0.186035156,0.040039062,0.957031250,1.098632812,-7.324218750,-4.455566406
2018-01-01 00:29:28.129,3,-0.934634268,-0.033884901,0.091835111,-0.341872692
2018-01-01 00:29:28.133,4,101.669395,28.87,33.0
2018-01-01 00:29:28.134,2,0.179199218,0.042968750,0.952636718,-1.098632812,-9.155273437,-4.577636718
2018-01-01 00:29:28.134,3,-0.934674561,-0.034117437,0.092134080,-0.341658979
2018-01-01 00:29:28.139,2,0.177246093,0.024414062,0.937988281,-2.624511718,-10.864257812,-5.004882812
2018-01-01 00:29:28.139,3,-0.934714734,-0.034262739,0.092542618,-0.341424196
2018-01-01 00:29:28.144,2,0.171386718,0.014648437,0.942871093,-3.051757812,-12.634277343,-5.187988281
2018-01-01 00:29:28.144,3,-0.934751808,-0.034378215,0.093019470,-0.341181278
2018-01-01 00:29:28.149,2,0.192382812,0.009277343,0.937988281,-2.075195312,-13.610839843,-5.615234375
2018-01-01 00:29:28.149,3,-0.934783279,-0.034552965,0.093583054,-0.340923011
2018-01-01 00:29:28.150,4,101.356338,28.89,33.0
2018-01-01 00:29:28.154,2,0.186035156,0.007324218,0.958984375,-0.488281250,-13.610839843,-6.530761718
2018-01-01 00:29:28.154,3,-0.934828281,-0.034778881,0.094096332,-0.340635329
2018-01-01 00:29:28.159,2,0.190429687,0.011230468,0.974609375,1.098632812,-12.634277343,-7.385253906
2018-01-01 00:29:28.159,3,-0.934887468,-0.035070974,0.094540722,-0.340319901
2018-01-01 00:29:28.164,2,0.197753906,0.012695312,0.996582031,2.136230468,-11.474609375,-7.934570312
2018-01-01 00:29:28.164,3,-0.934957206,-0.035396020,0.094925299,-0.339987367
2018-01-01 00:29:28.166,4,101.318588,28.89,33.0
2018-01-01 00:29:28.168,2,0.208984375,0.013183593,0.981445312,2.624511718,-10.986328125,-8.239746093
2018-01-01 00:29:28.168,3,-0.935028612,-0.035748951,0.095319293,-0.339643597
2018-01-01 00:29:28.174,2,0.209960937,0.015625000,0.973632812,2.319335937,-10.925292968,-8.178710937
2018-01-01 00:29:28.174,3,-0.935098946,-0.036096565,0.095720522,-0.339300096
2018-01-01 00:29:28.179,2,0.213378906,0.019042968,0.986328125,1.831054687,-11.596679687,-8.056640625
2018-01-01 00:29:28.179,3,-0.935165584,-0.036442246,0.096152871,-0.338957399
2018-01-01 00:29:28.181,4,101.460807,28.89,33.0
2018-01-01 00:29:28.184,2,0.220214843,0.012695312,0.992675781,0.671386718,-12.084960937,-7.934570312
2018-01-01 00:29:28.184,3,-0.935227751,-0.036733567,0.096641011,-0.338615268
2018-01-01 00:29:28.189,2,0.224609375,0.008789062,0.976074218,-0.793457031,-12.207031250,-7.934570312
2018-01-01 00:29:28.189,3,-0.935289323,-0.036957878,0.097178153,-0.338267058
2018-01-01 00:29:28.193,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001000000,-544967.187500000
2018-01-01 00:29:28.194,2,0.222656250,0.000000000,0.953125000,-2.197265625,-12.084960937,-7.629394531
2018-01-01 00:29:28.194,3,-0.935347080,-0.037098582,0.097746901,-0.337927758
2018-01-01 00:29:28.196,4,101.423004,28.89,33.0
2018-01-01 00:29:28.199,2,0.214843750,-0.000976562,0.958984375,-2.868652343,-11.535644531,-7.385253906
2018-01-01 00:29:28.199,3,-0.935407042,-0.037188336,0.098277457,-0.337597787
2018-01-01 00:29:28.204,2,0.210449218,-0.000488281,0.961425781,-2.929687500,-11.230468750,-7.141113281
2018-01-01 00:29:28.204,3,-0.935466468,-0.037264853,0.098777785,-0.337278455
2018-01-01 00:29:28.208,2,0.198730468,0.015136718,0.966796875,-2.624511718,-10.986328125,-7.324218750
2018-01-01 00:29:28.208,3,-0.935534656,-0.037381105,0.099208071,-0.336949974
2018-01-01 00:29:28.211,4,101.356338,28.89,33.0
2018-01-01 00:29:28.213,2,0.205078125,0.003906250,0.966308593,-2.441406250,-10.925292968,-7.690429687
2018-01-01 00:29:28.213,3,-0.935605645,-0.037481859,0.099654957,-0.336609989
2018-01-01 00:29:28.219,2,0.211914062,0.011230468,0.961914062,-2.746582031,-10.986328125,-8.117675781
2018-01-01 00:29:28.219,3,-0.935681223,-0.037598282,0.100121513,-0.336248248
2018-01-01 00:29:28.224,2,0.220214843,0.015136718,0.969238281,-3.540039062,-11.230468750,-8.361816406
2018-01-01 00:29:28.224,3,-0.935758888,-0.037705853,0.100621730,-0.335870444
2018-01-01 00:29:28.227,4,101.489440,28.89,33.0
2018-01-01 00:29:28.229,2,0.229492187,0.004394531,0.961914062,-4.211425781,-11.718750000,-8.361816406
2018-01-01 00:29:28.229,3,-0.935831010,-0.037774346,0.101190134,-0.335490763
2018-01-01 00:29:28.234,2,0.225585937,0.005859375,0.955566406,-4.882812500,-12.145996093,-7.995605468
2018-01-01 00:29:28.234,3,-0.935897588,-0.037819683,0.101777583,-0.335122168
2018-01-01 00:29:28.239,2,0.234375000,0.002441406,0.937011718,-4.943847656,-12.451171875,-7.446289062
2018-01-01 00:29:28.239,3,-0.935950577,-0.037867270,0.102413728,-0.334774762
2018-01-01 00:29:28.243,4,101.745223,28.89,33.0
2018-01-01 00:29:28.244,2,0.225585937,0.000976562,0.931152343,-4.028320312,-12.268066406,-6.530761718
2018-01-01 00:29:28.244,3,-0.935991287,-0.037933539,0.103010594,-0.334470182
2018-01-01 00:29:28.250,2,0.212890625,0.000488281,0.918945312,-2.258300781,-11.413574218,-5.859375000
2018-01-01 00:29:28.250,3,-0.936026155,-0.038043662,0.103516258,-0.334203660
2018-01-01 00:29:28.253,2,0.218750000,0.004882812,0.912597656,0.366210937,-10.070800781,-5.187988281
2018-01-01 00:29:28.253,3,-0.936051189,-0.038258977,0.103942520,-0.333976954
2018-01-01 00:29:28.257,4,101.707313,28.89,33.0
